student_id,school_id,department_id
70778,1587.0,33.0
70779,1587.0,33.0
70780,1587.0,33.0
70781,1587.0,33.0
70782,1587.0,33.0
70783,1587.0,33.0
70784,1587.0,33.0
70785,1587.0,33.0
70786,1587.0,33.0
70787,1587.0,33.0
70788,1587.0,33.0
70789,1587.0,33.0
70790,1587.0,33.0
70791,1587.0,33.0
70793,1587.0,33.0
70792,1587.0,33.0
70794,1587.0,33.0
70795,1587.0,33.0
70796,1587.0,33.0
70797,1587.0,33.0
70798,1587.0,33.0
70799,1587.0,33.0
70800,1587.0,33.0
70801,1587.0,33.0
70803,1587.0,33.0
70804,1587.0,33.0
70805,1587.0,33.0
70806,1587.0,33.0
70807,1587.0,33.0
70808,1587.0,33.0
70809,1587.0,33.0
70810,1587.0,33.0
70811,1587.0,33.0
70812,1587.0,33.0
70813,1587.0,33.0
70814,1587.0,33.0
70815,1587.0,33.0
70816,1587.0,33.0
70817,1592.0,1088.0
70818,1587.0,33.0
70819,1587.0,33.0
70820,1587.0,33.0
70821,1587.0,33.0
70822,2863.0,143.0
70823,1366.0,12494.0
70824,2863.0,143.0
70825,2863.0,143.0
70827,2863.0,143.0
70828,1587.0,33.0
70829,2863.0,143.0
70830,1585.0,334.0
70831,1587.0,33.0
70832,1587.0,33.0
70833,1587.0,33.0
70835,1587.0,33.0
70837,2863.0,143.0
70838,1587.0,33.0
70839,2863.0,143.0
70841,1525.0,14494.0
70843,2863.0,143.0
70847,1366.0,12494.0
70848,2863.0,143.0
70849,2863.0,143.0
70851,1619.0,1306.0
70852,1581.0,126.0
70856,1587.0,29.0
70859,1593.0,218.0
70862,1587.0,33.0
70863,1587.0,33.0
70864,1587.0,33.0
70865,1587.0,33.0
70866,1587.0,33.0
70867,1587.0,33.0
70868,1587.0,33.0
70869,1587.0,33.0
70870,1587.0,33.0
70871,1587.0,33.0
70872,1587.0,33.0
70873,1587.0,33.0
70874,1587.0,33.0
70875,1587.0,33.0
70876,1587.0,33.0
70877,1587.0,33.0
70878,1587.0,33.0
70879,1587.0,33.0
70880,1587.0,33.0
70881,1587.0,33.0
70882,1587.0,33.0
70883,1587.0,33.0
70884,1587.0,33.0
70885,1587.0,33.0
70886,1587.0,33.0
70887,1587.0,33.0
70888,1587.0,33.0
70889,1587.0,33.0
70890,1587.0,33.0
70891,1587.0,33.0
70892,1587.0,33.0
70893,1587.0,33.0
70894,1587.0,33.0
70895,1587.0,33.0
70896,1587.0,
70897,1587.0,33.0
70898,1587.0,33.0
70899,1587.0,33.0
70900,1587.0,33.0
70901,1587.0,33.0
70902,1587.0,33.0
70903,1587.0,33.0
70904,1587.0,33.0
70905,1587.0,33.0
70906,1587.0,33.0
70907,1587.0,33.0
70908,1587.0,33.0
70909,1587.0,33.0
70910,1587.0,33.0
70911,1587.0,33.0
70912,1587.0,33.0
70913,1587.0,33.0
70914,1587.0,33.0
70915,1587.0,33.0
70916,1587.0,33.0
70917,1587.0,33.0
70918,1587.0,33.0
70919,1587.0,33.0
70920,1592.0,1086.0
70921,1587.0,33.0
70922,1587.0,33.0
70923,1587.0,33.0
70926,2863.0,143.0
70928,2863.0,143.0
70929,2863.0,143.0
70930,124.0,1421.0
70932,2863.0,143.0
70933,2863.0,143.0
70934,2863.0,
70935,2863.0,143.0
70936,2863.0,143.0
70937,2863.0,143.0
70939,2863.0,143.0
70940,1587.0,29.0
70942,2863.0,143.0
70943,2863.0,143.0
70944,2863.0,143.0
70945,2863.0,143.0
70946,2863.0,143.0
70947,2863.0,143.0
70948,2863.0,143.0
70949,2863.0,143.0
70950,2863.0,143.0
70951,2863.0,143.0
70952,2863.0,143.0
70953,2863.0,
70954,2863.0,143.0
70955,1579.0,95.0
70957,1581.0,
70958,2863.0,143.0
70959,1579.0,95.0
70961,2863.0,143.0
70962,2863.0,143.0
70963,1579.0,95.0
70964,2863.0,143.0
70965,2863.0,143.0
70966,2863.0,143.0
70968,1581.0,126.0
70972,2863.0,143.0
70974,1581.0,126.0
70977,2622.0,26573.0
70978,1579.0,81.0
70981,1581.0,126.0
70982,143.0,1820.0
70988,1579.0,81.0
70989,1587.0,25.0
70995,1587.0,
70999,2141.0,19838.0
71000,1577.0,
71001,1587.0,
71002,1592.0,202.0
71006,1579.0,81.0
71007,2863.0,143.0
71008,2863.0,143.0
71009,2863.0,143.0
71010,1579.0,95.0
71011,1599.0,129.0
71012,2863.0,143.0
71013,1592.0,1088.0
71017,1587.0,29.0
71020,1579.0,95.0
71021,1587.0,25.0
71022,2863.0,143.0
71023,2863.0,143.0
71024,447.0,26334.0
71027,1587.0,26.0
71028,2863.0,143.0
71029,1579.0,95.0
71031,1579.0,81.0
71032,1587.0,29.0
71034,1581.0,126.0
71036,1581.0,126.0
71039,902.0,8234.0
71040,1587.0,29.0
71041,1577.0,244.0
71045,120.0,1352.0
71048,698.0,6305.0
71051,3305.0,
71053,1581.0,126.0
71055,1579.0,95.0
71057,1587.0,30.0
71058,1579.0,95.0
71063,1587.0,28.0
71064,1581.0,126.0
71066,983.0,8911.0
71068,1581.0,126.0
71071,351.0,457.0
71073,1976.0,18372.0
71075,1581.0,126.0
71077,2769.0,23298.0
71079,1592.0,202.0
71080,1581.0,126.0
71082,1581.0,126.0
71084,1587.0,26.0
71085,1581.0,
71088,1579.0,95.0
71090,1581.0,126.0
71091,1578.0,612.0
71093,1581.0,126.0
71094,1604.0,14963.0
71095,1604.0,14963.0
71096,1604.0,14963.0
71100,1884.0,17380.0
71101,2863.0,143.0
71104,1869.0,17206.0
71105,1595.0,211.0
71106,1581.0,
71109,1587.0,25.0
71114,1592.0,266.0
71115,1592.0,1088.0
71116,1592.0,1088.0
71117,1592.0,1088.0
71118,1592.0,1088.0
71119,1592.0,1088.0
71120,1592.0,1088.0
71121,1592.0,1088.0
71122,1592.0,1088.0
71123,1592.0,1088.0
71124,1592.0,1088.0
71125,1592.0,1088.0
71126,1592.0,1088.0
71127,1592.0,1088.0
71128,1592.0,1088.0
71129,1592.0,1088.0
71130,1592.0,
71131,1592.0,1088.0
71132,1592.0,1088.0
71133,1592.0,1088.0
71134,1592.0,1088.0
71135,1592.0,1088.0
71136,1592.0,1088.0
71137,1592.0,1088.0
71138,1592.0,1088.0
71139,1592.0,1088.0
71140,1592.0,1088.0
71141,1592.0,1088.0
71142,1592.0,1088.0
71143,1592.0,1088.0
71144,1592.0,1088.0
71145,1592.0,1088.0
71146,1592.0,1088.0
71147,1592.0,1088.0
71148,1592.0,1088.0
71149,1592.0,1088.0
71150,1592.0,1088.0
71151,1592.0,1088.0
71152,1592.0,1088.0
71153,1592.0,1088.0
71154,1592.0,1088.0
71155,1592.0,1088.0
71156,1592.0,1088.0
71157,1592.0,1088.0
71159,2663.0,199.0
71162,3281.0,
71164,1597.0,219.0
71166,1587.0,26.0
71167,1587.0,26.0
71168,1587.0,26.0
71179,1587.0,29.0
71181,1587.0,29.0
71182,1587.0,29.0
71183,2458.0,21914.0
71185,1089.0,
71186,2458.0,61.0
71187,2458.0,21913.0
71188,2458.0,
71189,2458.0,21916.0
71190,2458.0,
71191,2458.0,21914.0
71192,2458.0,21914.0
71193,2458.0,61.0
71194,2458.0,21919.0
71195,2458.0,21917.0
71196,2458.0,21914.0
71197,2458.0,21915.0
71198,2458.0,21914.0
71199,2458.0,61.0
71200,1581.0,126.0
71202,2863.0,143.0
71203,2863.0,143.0
71204,2863.0,143.0
71206,2863.0,143.0
71207,2863.0,143.0
71210,2863.0,143.0
71211,1597.0,219.0
71212,1587.0,30.0
71213,1587.0,26.0
71214,1597.0,219.0
71215,1597.0,219.0
71216,1597.0,219.0
71217,1597.0,219.0
71218,1597.0,219.0
71219,1597.0,219.0
71221,2863.0,143.0
71222,1597.0,219.0
71223,1597.0,219.0
71224,1597.0,219.0
71226,1597.0,219.0
71227,1597.0,219.0
71228,1597.0,219.0
71229,1597.0,219.0
71230,1597.0,
71231,1597.0,219.0
71232,1597.0,219.0
71234,1597.0,219.0
71235,1597.0,219.0
71236,1597.0,219.0
71237,1597.0,219.0
71238,1597.0,219.0
71239,1597.0,219.0
71240,1597.0,219.0
71241,1597.0,219.0
71242,1597.0,219.0
71243,1597.0,219.0
71244,1597.0,219.0
71245,1597.0,219.0
71246,1597.0,219.0
71247,1597.0,219.0
71248,1597.0,219.0
71249,1597.0,219.0
71250,1597.0,219.0
71251,1597.0,219.0
71252,1592.0,202.0
71253,1592.0,202.0
71254,1597.0,219.0
71255,1597.0,219.0
71256,1592.0,1088.0
71257,1597.0,219.0
71258,1597.0,219.0
71260,1597.0,219.0
71261,1597.0,219.0
71262,2033.0,18819.0
71263,1592.0,1088.0
71264,1592.0,1088.0
71267,1592.0,1088.0
71268,1587.0,26.0
71269,1587.0,26.0
71270,1597.0,219.0
71271,1597.0,219.0
71272,1592.0,1088.0
71273,1597.0,219.0
71274,1597.0,219.0
71275,1597.0,219.0
71276,256.0,2955.0
71278,256.0,2955.0
71279,256.0,2955.0
71280,256.0,2954.0
71283,256.0,2955.0
71284,256.0,2955.0
71285,256.0,2955.0
71288,256.0,2955.0
71289,256.0,2955.0
71290,256.0,2954.0
71292,256.0,2955.0
71293,256.0,2955.0
71294,1597.0,
71295,256.0,2954.0
71296,256.0,2955.0
71298,256.0,2954.0
71299,2498.0,21932.0
71301,256.0,2955.0
71303,1597.0,219.0
71306,256.0,2955.0
71308,1597.0,219.0
71309,1597.0,219.0
71310,1597.0,219.0
71313,256.0,2954.0
71314,256.0,2954.0
71315,1597.0,219.0
71316,256.0,2955.0
71317,1597.0,219.0
71319,256.0,2955.0
71321,256.0,2954.0
71325,256.0,2955.0
71324,256.0,2954.0
71326,256.0,2955.0
71327,256.0,2955.0
71328,1597.0,219.0
71330,256.0,2955.0
71331,256.0,2955.0
71333,1592.0,1088.0
71334,1597.0,219.0
71336,1597.0,219.0
71337,1597.0,219.0
71339,1597.0,219.0
71340,1597.0,219.0
71341,256.0,2954.0
71342,1597.0,219.0
71343,1597.0,219.0
71345,1587.0,26.0
71347,1587.0,26.0
71348,1587.0,26.0
71350,1597.0,219.0
71351,1597.0,219.0
71352,1597.0,219.0
71362,701.0,6386.0
71375,1597.0,219.0
71376,1587.0,25.0
71378,1597.0,219.0
71379,1587.0,26.0
71380,1587.0,26.0
71383,1597.0,219.0
71384,1587.0,29.0
71385,117.0,1.0
71388,117.0,1.0
71389,1581.0,126.0
71390,1587.0,26.0
71391,1587.0,29.0
71392,1587.0,26.0
71394,1581.0,126.0
71395,1581.0,126.0
71399,1581.0,126.0
71400,2863.0,143.0
71401,1587.0,26.0
71402,1597.0,219.0
71406,1597.0,219.0
71407,2863.0,143.0
71408,1587.0,26.0
71409,1587.0,26.0
71410,1597.0,219.0
71411,1587.0,26.0
71412,1587.0,29.0
71413,1587.0,26.0
71414,1587.0,25.0
71415,1597.0,219.0
71417,1587.0,29.0
71418,1587.0,29.0
71419,1587.0,26.0
71420,1592.0,
71421,1592.0,266.0
71422,1592.0,266.0
71423,1592.0,266.0
71424,1592.0,266.0
71425,1592.0,266.0
71426,1592.0,266.0
71428,1592.0,266.0
71443,1592.0,266.0
71468,973.0,
71471,1587.0,26.0
71473,1587.0,26.0
71475,1587.0,26.0
71481,1595.0,211.0
71482,1595.0,211.0
71483,1595.0,211.0
71484,1595.0,211.0
71485,1595.0,211.0
71486,1595.0,211.0
71487,1595.0,211.0
71488,1595.0,211.0
71489,1595.0,211.0
71490,1595.0,211.0
71492,1595.0,211.0
71493,1595.0,211.0
71494,1595.0,211.0
71495,1595.0,211.0
71496,1595.0,211.0
71497,1595.0,211.0
71498,1595.0,211.0
71499,1595.0,211.0
71500,1595.0,211.0
71501,1595.0,211.0
71502,1595.0,211.0
71503,982.0,8894.0
71504,1595.0,
71505,1595.0,211.0
71506,1595.0,211.0
71507,1595.0,211.0
71508,1595.0,211.0
71509,1595.0,211.0
71510,1595.0,211.0
71511,1595.0,211.0
71512,1595.0,211.0
71513,1595.0,211.0
71514,1581.0,126.0
71515,1595.0,211.0
71516,1597.0,219.0
71517,1595.0,211.0
71518,1595.0,211.0
71524,1581.0,126.0
71526,1595.0,211.0
71528,1597.0,219.0
71529,1597.0,219.0
71531,1595.0,211.0
71532,1597.0,219.0
71534,1595.0,211.0
71536,1597.0,219.0
71539,1597.0,219.0
71540,1597.0,219.0
71541,2498.0,21932.0
71542,1597.0,219.0
71544,1597.0,219.0
71546,2863.0,143.0
71547,1581.0,126.0
71551,1581.0,126.0
71553,1619.0,1306.0
71554,1619.0,1306.0
71555,1619.0,1306.0
71558,1592.0,1088.0
71559,1592.0,1088.0
71560,1592.0,1088.0
71561,1592.0,1088.0
71562,1592.0,1088.0
71563,1592.0,1088.0
71564,1592.0,1088.0
71565,1592.0,1088.0
71566,1592.0,1088.0
71567,1592.0,1088.0
71568,1592.0,1088.0
71569,1592.0,1088.0
71570,1592.0,1088.0
71571,1592.0,1088.0
71572,1592.0,1088.0
71573,1592.0,1088.0
71574,1592.0,1088.0
71575,1592.0,1088.0
71576,1592.0,1088.0
71577,1592.0,1088.0
71578,1592.0,1088.0
71579,1592.0,1088.0
71580,1592.0,1088.0
71581,1592.0,1088.0
71582,1592.0,1088.0
71583,1592.0,1088.0
71584,1592.0,1088.0
71585,1592.0,1088.0
71586,1592.0,1088.0
71587,1592.0,1088.0
71588,1592.0,1088.0
71589,1592.0,1088.0
71590,1592.0,1088.0
71591,1592.0,1088.0
71592,1592.0,1088.0
71593,1592.0,1088.0
71594,1592.0,1088.0
71595,1592.0,1088.0
71596,1592.0,1088.0
71597,1592.0,1088.0
71598,1592.0,1088.0
71599,1592.0,1088.0
71600,1592.0,1088.0
71601,1592.0,1088.0
71602,1592.0,
71603,1592.0,1088.0
71604,1592.0,1088.0
71605,1592.0,1088.0
71606,1592.0,1088.0
71607,1592.0,1088.0
71609,1592.0,1088.0
71610,1592.0,1088.0
71612,1592.0,1087.0
71615,1592.0,1087.0
71616,1592.0,1087.0
71617,1592.0,1087.0
71618,1592.0,266.0
71619,1592.0,1087.0
71620,143.0,1820.0
71621,1592.0,266.0
71623,121.0,1384.0
71624,121.0,1379.0
71625,121.0,1379.0
71626,121.0,1381.0
71627,121.0,1384.0
71628,121.0,1382.0
71629,121.0,1379.0
71630,121.0,1383.0
71631,1592.0,266.0
71632,121.0,1382.0
71633,121.0,1388.0
71634,121.0,1382.0
71635,121.0,1380.0
71636,121.0,1381.0
71637,121.0,1381.0
71638,121.0,1382.0
71639,121.0,1379.0
71640,121.0,1384.0
71641,121.0,1381.0
71642,1592.0,266.0
71643,121.0,1383.0
71644,1592.0,266.0
71645,1592.0,266.0
71646,121.0,1380.0
71647,1592.0,266.0
71648,1592.0,266.0
71649,1592.0,266.0
71650,121.0,1381.0
71651,121.0,1380.0
71652,1592.0,266.0
71653,1592.0,266.0
71654,1592.0,266.0
71655,1592.0,266.0
71656,1592.0,266.0
71657,1592.0,266.0
71658,121.0,1379.0
71659,1592.0,266.0
71660,1592.0,266.0
71661,121.0,1380.0
71662,1592.0,266.0
71663,1592.0,266.0
71664,121.0,
71666,1592.0,266.0
71665,1592.0,266.0
71667,1592.0,266.0
71668,1592.0,266.0
71669,1592.0,266.0
71670,1592.0,266.0
71671,121.0,1382.0
71672,1592.0,266.0
71673,1592.0,266.0
71674,1592.0,266.0
71675,1592.0,
71676,121.0,1380.0
71677,1592.0,266.0
71678,1592.0,266.0
71679,1592.0,266.0
71680,1592.0,266.0
71681,1592.0,266.0
71682,1592.0,31620.0
71683,1592.0,266.0
71684,121.0,1383.0
71685,1592.0,266.0
71686,1592.0,266.0
71687,121.0,1381.0
71689,121.0,1382.0
71690,1592.0,266.0
71691,1592.0,266.0
71692,1592.0,266.0
71693,1592.0,266.0
71694,1592.0,266.0
71695,121.0,1379.0
71696,1592.0,266.0
71697,1592.0,266.0
71698,1592.0,266.0
71699,1592.0,266.0
71700,121.0,1380.0
71702,1597.0,219.0
71704,1592.0,266.0
71705,1592.0,266.0
71706,121.0,1381.0
71707,121.0,1380.0
71708,1592.0,266.0
71710,121.0,1384.0
71713,121.0,1388.0
71714,121.0,1380.0
71715,121.0,1380.0
71716,1597.0,219.0
71717,121.0,1380.0
71718,121.0,1382.0
71720,121.0,1382.0
71721,121.0,1382.0
71723,121.0,1379.0
71725,3288.0,
71726,121.0,1382.0
71727,121.0,1382.0
71728,774.0,7018.0
71729,121.0,1384.0
71730,121.0,1384.0
71731,1597.0,219.0
71732,121.0,1384.0
71734,1594.0,31679.0
71735,2875.0,
71736,121.0,1382.0
71737,121.0,1381.0
71738,121.0,1382.0
71739,121.0,1384.0
71740,121.0,1382.0
71741,121.0,1383.0
71742,121.0,
71743,121.0,1379.0
71744,121.0,1380.0
71745,1597.0,219.0
71746,121.0,
71747,121.0,1388.0
71748,121.0,1379.0
71749,121.0,1380.0
71750,121.0,1383.0
71751,121.0,1380.0
71752,121.0,1383.0
71753,121.0,1381.0
71754,121.0,1382.0
71755,121.0,1379.0
71756,121.0,1382.0
71758,121.0,1381.0
71759,121.0,1383.0
71760,121.0,1381.0
71761,1581.0,
71762,1581.0,126.0
71765,1597.0,219.0
71766,3303.0,
71767,1129.0,10090.0
71768,143.0,1820.0
71770,1597.0,
71773,1597.0,219.0
71774,1592.0,266.0
71775,121.0,
71776,1592.0,266.0
71777,1587.0,30.0
71778,1592.0,266.0
71779,2863.0,143.0
71781,1592.0,266.0
71782,1592.0,266.0
71783,1579.0,95.0
71784,1495.0,
71786,1592.0,266.0
71787,1592.0,266.0
71788,1579.0,23.0
71789,1592.0,266.0
71790,1592.0,266.0
71791,1592.0,266.0
71793,1592.0,266.0
71795,1592.0,266.0
71796,1592.0,266.0
71798,2940.0,24477.0
71799,1592.0,266.0
71800,121.0,1382.0
71801,1592.0,266.0
71802,1592.0,266.0
71804,1592.0,266.0
71806,1597.0,219.0
71810,3288.0,31564.0
71812,1604.0,14963.0
71816,1587.0,33.0
71817,117.0,1.0
71818,2458.0,
71819,1592.0,1087.0
71820,1587.0,28.0
71821,1604.0,14963.0
71822,1587.0,28.0
71823,798.0,
71824,1592.0,1087.0
71829,2863.0,143.0
71831,1604.0,14963.0
71833,2863.0,143.0
71837,1592.0,
71838,1592.0,1085.0
71839,1592.0,1085.0
71840,1592.0,1085.0
71841,1592.0,1085.0
71842,1592.0,1085.0
71843,1592.0,1085.0
71844,1592.0,1085.0
71845,1592.0,1085.0
71846,1592.0,1085.0
71847,1592.0,1085.0
71848,1592.0,1085.0
71849,1592.0,1085.0
71850,1592.0,1085.0
71851,1592.0,1085.0
71853,1592.0,1085.0
71852,1592.0,1085.0
71854,1592.0,1085.0
71855,1592.0,1085.0
71856,1592.0,1085.0
71857,1592.0,1085.0
71858,1592.0,1085.0
71859,1592.0,1085.0
71860,1592.0,1085.0
71861,1592.0,1085.0
71862,1592.0,1085.0
71864,1592.0,
71865,1592.0,1085.0
71866,1592.0,1085.0
71867,1592.0,1085.0
71868,1592.0,1085.0
71869,1592.0,1085.0
71870,1592.0,1085.0
71871,1592.0,1085.0
71872,1592.0,1085.0
71873,1592.0,1085.0
71874,1592.0,1085.0
71875,1592.0,1085.0
71876,1592.0,1085.0
71877,1592.0,1085.0
71878,1592.0,1085.0
71879,1592.0,1085.0
71880,1592.0,1085.0
71881,1592.0,1085.0
71882,1592.0,1085.0
71883,1592.0,1085.0
71884,1592.0,1085.0
71885,1592.0,1085.0
71886,1592.0,1085.0
71887,1592.0,1085.0
71888,1592.0,1085.0
71889,1592.0,1085.0
71890,1592.0,1085.0
71891,1592.0,1085.0
71892,1592.0,1085.0
71893,1604.0,14963.0
71894,1592.0,1085.0
71895,1592.0,1085.0
71896,1592.0,1085.0
71898,1592.0,1085.0
71900,117.0,1.0
71902,1592.0,1085.0
71903,1592.0,1085.0
71909,1592.0,1085.0
71910,1592.0,1085.0
71911,1592.0,1085.0
71912,1592.0,1085.0
71913,1592.0,1085.0
71914,1592.0,1085.0
71915,1592.0,1085.0
71916,1592.0,1085.0
71917,1592.0,1085.0
71918,1592.0,1085.0
71919,1592.0,1085.0
71920,1592.0,1085.0
71921,1592.0,1085.0
71923,1592.0,1085.0
71925,1592.0,1085.0
71927,1592.0,1085.0
71929,1592.0,1085.0
71930,1592.0,1085.0
71931,1592.0,1085.0
71932,1592.0,1085.0
71933,1592.0,1085.0
71934,1592.0,1085.0
71935,121.0,1383.0
71936,1592.0,1085.0
71937,1592.0,1085.0
71938,1592.0,1085.0
71939,1592.0,1085.0
71940,1592.0,1087.0
71941,1592.0,1085.0
71942,1592.0,1085.0
71943,1592.0,1085.0
71944,1592.0,1085.0
71945,1592.0,1085.0
71946,1592.0,1085.0
71947,1592.0,1087.0
71949,1592.0,1085.0
71950,1592.0,1085.0
71951,1592.0,1085.0
71952,1592.0,1085.0
71953,1592.0,1085.0
71954,1592.0,1085.0
71956,1592.0,1085.0
71957,1592.0,1085.0
71959,1592.0,1085.0
71960,1592.0,1085.0
71961,1592.0,1085.0
71971,1587.0,28.0
71972,117.0,13.0
71974,3281.0,
71975,1587.0,28.0
71978,1587.0,25.0
71981,1587.0,
71983,143.0,1820.0
71987,1597.0,219.0
71988,143.0,1820.0
71990,1581.0,126.0
71991,1597.0,219.0
71993,1587.0,28.0
71995,1597.0,219.0
71996,1587.0,29.0
71997,1976.0,18369.0
71998,1587.0,29.0
72000,1597.0,219.0
72001,1592.0,1087.0
72002,1592.0,1086.0
72003,1592.0,1087.0
72004,1592.0,1086.0
72006,1592.0,1087.0
72008,1587.0,25.0
72016,1581.0,126.0
72017,1587.0,31.0
72021,1587.0,28.0
72022,1592.0,1087.0
72023,1592.0,1087.0
72024,1581.0,270.0
72026,1597.0,219.0
72030,1592.0,1086.0
72031,1592.0,1086.0
72033,121.0,1377.0
72034,121.0,1383.0
72035,121.0,1377.0
72036,121.0,1377.0
72037,121.0,1377.0
72038,121.0,1377.0
72039,121.0,1377.0
72041,121.0,1377.0
72042,121.0,
72043,121.0,1377.0
72044,121.0,1377.0
72045,1585.0,334.0
72046,121.0,1377.0
72047,121.0,1377.0
72048,121.0,1377.0
72049,121.0,1377.0
72050,121.0,1377.0
72051,121.0,1377.0
72053,121.0,1377.0
72054,121.0,1377.0
72055,121.0,
72056,1604.0,14963.0
72057,121.0,1377.0
72058,121.0,1377.0
72059,121.0,1377.0
72060,121.0,1377.0
72061,121.0,1377.0
72062,121.0,1377.0
72063,121.0,1377.0
72065,121.0,1377.0
72067,1597.0,219.0
72069,1581.0,126.0
72072,2953.0,24573.0
72075,147.0,1882.0
72077,447.0,
72079,143.0,1820.0
72080,1592.0,1086.0
72081,1592.0,1086.0
72085,3322.0,
72086,1597.0,219.0
72089,274.0,3223.0
72090,1587.0,28.0
72095,2309.0,21733.0
72096,143.0,1820.0
72100,1581.0,126.0
72102,1643.0,6732.0
72104,1597.0,219.0
72108,1597.0,219.0
72113,1587.0,28.0
72115,1597.0,219.0
72116,1976.0,18369.0
72121,1581.0,126.0
72122,1581.0,126.0
72124,1604.0,14963.0
72127,1597.0,219.0
72129,1587.0,30.0
72138,1592.0,1090.0
72140,1587.0,29.0
72143,121.0,1377.0
72144,2862.0,31590.0
72145,2862.0,
72151,121.0,1377.0
72154,1587.0,31.0
72158,1587.0,25.0
72163,121.0,1377.0
72164,1597.0,219.0
72172,121.0,1377.0
72173,121.0,1381.0
72174,121.0,1377.0
72175,121.0,1377.0
72176,1592.0,202.0
72178,121.0,1377.0
72179,121.0,1377.0
72182,143.0,1820.0
72183,1597.0,219.0
72184,2458.0,21914.0
72187,982.0,8893.0
72189,121.0,1377.0
72193,1597.0,219.0
72194,1597.0,219.0
72195,2862.0,31590.0
72196,121.0,1377.0
72198,1597.0,219.0
72199,1593.0,218.0
72200,1593.0,218.0
72201,1593.0,218.0
72202,1593.0,218.0
72203,1593.0,218.0
72204,1593.0,218.0
72205,1593.0,218.0
72206,1593.0,218.0
72207,1593.0,218.0
72208,1593.0,218.0
72209,1593.0,218.0
72210,1593.0,218.0
72211,1593.0,218.0
72212,1593.0,218.0
72213,1593.0,218.0
72215,1593.0,218.0
72216,1593.0,218.0
72217,1593.0,218.0
72218,1593.0,218.0
72219,1593.0,218.0
72220,1593.0,218.0
72221,1593.0,218.0
72222,1597.0,219.0
72223,1597.0,219.0
72225,1597.0,
72227,1593.0,218.0
72228,1597.0,219.0
72229,1597.0,219.0
72230,1597.0,219.0
72231,1597.0,219.0
72232,121.0,1377.0
72236,0.0,1306.0
72237,1597.0,219.0
72238,1592.0,1088.0
72244,1581.0,126.0
72246,1581.0,126.0
72247,1581.0,126.0
72248,121.0,1380.0
72253,1581.0,126.0
72263,1581.0,126.0
72264,1581.0,126.0
72265,1581.0,
72266,1587.0,29.0
72267,1366.0,12494.0
72268,1366.0,12494.0
72270,2862.0,23933.0
72271,2862.0,23933.0
72272,121.0,1383.0
72273,1592.0,1086.0
72276,1592.0,266.0
72277,1592.0,
72278,1883.0,17351.0
72279,261.0,3007.0
72280,256.0,2954.0
72285,1480.0,169.0
72314,1480.0,169.0
72317,3303.0,31695.0
72318,1597.0,219.0
72324,1579.0,95.0
72325,1493.0,1000.0
72329,1677.0,162.0
72330,1597.0,219.0
72332,1592.0,266.0
72334,761.0,6764.0
72335,2952.0,24558.0
72337,1604.0,
72340,1592.0,1086.0
72345,2663.0,199.0
72346,2663.0,199.0
72347,902.0,8234.0
72349,1587.0,34.0
72350,1579.0,81.0
72351,1604.0,14963.0
72352,1604.0,
72353,121.0,1382.0
72354,1592.0,202.0
72356,1592.0,202.0
72358,1604.0,14963.0
72360,1483.0,
72363,2663.0,199.0
72364,2862.0,31590.0
72365,2862.0,31590.0
72366,2862.0,31559.0
72368,2862.0,31590.0
72369,2862.0,31590.0
72370,2862.0,31590.0
72371,2862.0,31590.0
72372,2862.0,31590.0
72373,2862.0,31590.0
72374,2862.0,23933.0
72375,2862.0,31590.0
72376,2862.0,31590.0
72377,2862.0,31559.0
72378,2458.0,
72379,2862.0,31590.0
72380,2862.0,31590.0
72381,2862.0,31590.0
72382,2862.0,31590.0
72383,2862.0,31590.0
72384,2862.0,31590.0
72385,2862.0,31590.0
72386,2862.0,31590.0
72387,2862.0,31590.0
72389,2862.0,31590.0
72391,2862.0,31590.0
72392,2862.0,31590.0
72393,1601.0,259.0
72394,2862.0,31590.0
72395,2862.0,31590.0
72396,2862.0,31590.0
72397,2862.0,31590.0
72398,2862.0,31590.0
72401,1593.0,218.0
72402,2862.0,31559.0
72403,2862.0,31590.0
72404,2862.0,31590.0
72405,2862.0,31590.0
72406,2862.0,31590.0
72407,2862.0,31590.0
72408,2862.0,31590.0
72409,2862.0,31590.0
72410,2862.0,31590.0
72411,2862.0,31590.0
72412,2862.0,31559.0
72413,2862.0,31590.0
72414,2862.0,31590.0
72415,2862.0,31590.0
72416,2862.0,31590.0
72417,2862.0,31590.0
72419,2862.0,31590.0
72420,1592.0,202.0
72421,2862.0,31590.0
72422,2862.0,31590.0
72423,2862.0,31590.0
72424,2862.0,31590.0
72425,2862.0,31590.0
72426,1579.0,95.0
72427,2862.0,31590.0
72429,2862.0,31559.0
72433,2862.0,31590.0
72440,2862.0,31590.0
72441,1579.0,23.0
72442,1619.0,
72446,1592.0,1085.0
72447,256.0,2955.0
72449,1619.0,31578.0
72450,1619.0,31578.0
72451,1619.0,31578.0
72452,1619.0,31578.0
72453,1619.0,31578.0
72454,1579.0,23.0
72455,1619.0,1306.0
72456,1619.0,31578.0
72457,1582.0,182.0
72458,1592.0,1086.0
72459,761.0,
72462,761.0,
72463,761.0,
72464,761.0,6776.0
72465,761.0,6764.0
72466,761.0,
72467,761.0,6764.0
72469,761.0,6765.0
72471,1592.0,1085.0
72472,761.0,
72474,761.0,6764.0
72475,1592.0,1085.0
72476,761.0,6774.0
