topic_id,challenge_id,created_at
198,15442,2018-03-26 22:23:33
199,15442,2018-03-26 22:25:10
215,15442,2018-04-01 14:05:47
847,15442,2019-04-03 16:03:38
2212,15442,2018-04-01 14:09:12
196,15442,2018-03-26 22:20:42
197,15442,2018-03-26 22:21:37
198,15442,2018-03-26 22:23:33
199,15442,2018-03-26 22:25:10
215,15442,2018-04-01 14:05:47
847,15442,2019-04-03 16:03:38
2212,2276,2018-04-01 14:09:12
2212,15442,2018-04-01 14:09:12
196,2276,2018-03-26 22:20:42
196,15442,2018-03-26 22:20:42
197,2276,2018-03-26 22:21:37
197,15442,2018-03-26 22:21:37
198,2276,2018-03-26 22:23:33
198,15442,2018-03-26 22:23:33
199,2276,2018-03-26 22:25:10
199,15442,2018-03-26 22:25:10
215,2276,2018-04-01 14:05:47
215,15442,2018-04-01 14:05:47
847,2276,2019-04-03 16:03:38
847,15442,2019-04-03 16:03:38
1581,15443,2019-10-10 10:11:10
191,15444,2018-03-18 16:03:35
191,15444,2018-03-18 16:04:30
191,15444,2018-05-14 10:50:31
191,15444,2018-03-18 16:04:30
191,15444,2018-03-18 16:03:35
191,15444,2018-05-14 10:50:31
191,15444,2018-03-18 16:04:30
191,15444,2018-03-18 16:03:35
191,15444,2018-05-14 10:50:31
191,2140,2018-03-18 16:04:30
191,15444,2018-03-18 16:04:30
191,2140,2018-03-18 16:03:35
191,15444,2018-03-18 16:03:35
191,2140,2018-05-14 10:50:31
191,15444,2018-05-14 10:50:31
1582,15445,2019-11-07 08:48:14
139,15446,2019-10-10 10:10:36
139,15447,2018-03-20 15:23:14
139,15447,2018-03-20 15:23:14
139,15447,2018-03-20 15:23:14
139,2172,2018-03-20 15:23:14
139,15447,2018-03-20 15:23:14
191,15448,2019-10-10 10:13:28
1582,15448,2019-10-10 10:13:28
375,15448,2019-10-10 10:13:28
127,15449,2019-11-24 08:07:44
127,15450,2019-11-24 08:07:56
205,15451,2019-11-24 08:08:07
127,15452,2018-03-27 16:18:03
205,15452,2018-03-27 16:23:49
127,15452,2018-03-27 16:26:04
127,15452,2018-03-27 16:18:03
205,15452,2018-03-27 16:23:49
127,15452,2018-03-27 16:26:04
127,15452,2018-03-27 16:18:03
205,15452,2018-03-27 16:23:49
127,15452,2018-03-27 16:26:04
127,2293,2018-03-27 16:18:03
127,15452,2018-03-27 16:18:03
205,2293,2018-03-27 16:23:49
205,15452,2018-03-27 16:23:49
127,2293,2018-03-27 16:26:04
127,15452,2018-03-27 16:26:04
206,15453,2019-11-24 08:08:38
207,15453,2019-11-24 08:08:38
206,15454,2018-03-28 11:07:07
207,15454,2018-03-28 11:07:07
206,15454,2018-03-28 11:07:07
207,15454,2018-03-28 11:07:07
206,15454,2018-03-28 11:07:07
207,15454,2018-03-28 11:07:07
206,2304,2018-03-28 11:07:07
207,2304,2018-03-28 11:07:07
206,15454,2018-03-28 11:07:07
207,15454,2018-03-28 11:07:07
126,15455,2019-11-24 08:08:51
126,15456,2019-09-19 17:29:06
126,15456,2019-11-19 18:52:08
126,15456,2019-11-19 18:52:08
126,15456,2019-11-19 18:52:08
126,15456,2019-11-19 18:52:08
126,2308,2019-11-19 18:52:08
126,2308,2019-11-19 18:52:08
126,15456,2019-11-19 18:52:08
126,15456,2019-11-19 18:52:08
126,15457,2019-10-10 09:53:32
616,15458,2019-10-10 10:21:24
616,15459,2019-10-10 09:53:33
2540,15459,2019-10-10 09:53:33
2541,15460,2019-10-10 09:53:33
208,15461,2018-03-30 10:12:42
207,15461,2018-03-30 10:21:15
206,15461,2018-03-30 10:21:15
209,15461,2018-03-30 10:22:32
208,15461,2018-03-30 10:12:42
207,15461,2018-03-30 10:21:15
206,15461,2018-03-30 10:21:15
209,15461,2018-03-30 10:22:32
208,15461,2018-03-30 10:12:42
207,15461,2018-03-30 10:21:15
206,15461,2018-03-30 10:21:15
209,15461,2018-03-30 10:22:32
208,2367,2018-03-30 10:12:42
208,15461,2018-03-30 10:12:42
207,2367,2018-03-30 10:21:15
206,2367,2018-03-30 10:21:15
207,15461,2018-03-30 10:21:15
206,15461,2018-03-30 10:21:15
209,2367,2018-03-30 10:22:32
209,15461,2018-03-30 10:22:32
1583,15462,2019-10-10 10:29:23
208,15463,2019-10-10 10:29:32
616,15464,2019-10-10 10:29:40
2542,15465,2019-10-10 10:29:48
1356,15466,2019-10-10 10:30:03
1584,15467,2019-10-10 10:30:11
221,15468,2018-04-03 17:23:56
222,15468,2018-04-03 17:25:47
223,15468,2018-04-03 17:28:00
221,15468,2018-04-03 17:23:56
222,15468,2018-04-03 17:25:47
223,15468,2018-04-03 17:28:00
221,15468,2018-04-03 17:23:56
222,15468,2018-04-03 17:25:47
223,15468,2018-04-03 17:28:00
221,2419,2018-04-03 17:23:56
221,15468,2018-04-03 17:23:56
222,2419,2018-04-03 17:25:47
222,15468,2018-04-03 17:25:47
223,2419,2018-04-03 17:28:00
223,15468,2018-04-03 17:28:00
1585,15469,2019-10-10 10:30:30
252,15470,2019-10-10 10:13:00
252,15471,2019-09-24 11:10:56
252,15471,2018-04-04 14:29:25
252,15471,2019-09-24 11:10:56
252,15471,2018-04-04 14:29:25
252,15471,2019-09-24 11:10:56
252,2428,2018-04-04 14:29:25
252,15471,2018-04-04 14:29:25
252,2428,2019-09-24 11:10:56
252,15471,2019-09-24 11:10:56
1586,15472,2019-10-10 10:31:00
1587,15473,2019-10-10 10:31:09
1588,15474,2019-10-10 10:31:17
250,15475,2019-10-10 09:53:37
414,15476,2019-10-10 10:31:32
129,15477,2019-10-10 10:26:09
129,15478,2019-10-10 10:31:37
129,15479,2019-10-10 10:28:06
129,15480,2019-10-10 10:28:16
129,15481,2019-10-10 09:53:38
129,15482,2019-10-10 09:53:38
1380,15483,2019-09-24 14:23:27
1380,15483,2019-09-24 14:23:27
1380,15483,2019-09-24 14:23:27
1380,2472,2019-09-24 14:23:27
1380,15483,2019-09-24 14:23:27
129,15485,2019-10-10 10:38:41
175,2017,2018-03-04 17:38:44
1387,15487,2019-09-24 15:17:23
341,15488,2019-09-24 15:21:11
341,15489,2018-05-08 16:34:01
342,15489,2018-05-08 16:34:01
341,15489,2018-05-09 17:04:08
341,15489,2018-05-09 17:04:08
341,15489,2018-05-08 16:34:01
342,15489,2018-05-08 16:34:01
341,15489,2018-05-09 17:04:08
341,15489,2018-05-08 16:34:01
342,15489,2018-05-08 16:34:01
341,15489,2018-05-09 17:04:08
341,15489,2018-05-08 16:34:01
342,15489,2018-05-08 16:34:01
341,2849,2018-05-09 17:04:08
341,15489,2018-05-09 17:04:08
341,2849,2018-05-08 16:34:01
342,2849,2018-05-08 16:34:01
341,15489,2018-05-08 16:34:01
342,15489,2018-05-08 16:34:01
746,15490,2019-09-24 15:28:01
1387,15491,2019-09-24 15:33:47
339,15492,2019-09-24 15:40:06
339,15493,2018-05-08 14:51:22
340,15493,2018-05-08 15:03:25
594,15493,2018-10-18 11:05:30
339,15493,2018-05-08 14:51:22
594,15493,2018-10-18 11:05:30
340,15493,2018-05-08 15:03:25
339,15493,2018-05-08 14:51:22
594,15493,2018-10-18 11:05:30
340,15493,2018-05-08 15:03:25
339,15493,2018-05-08 14:51:22
594,15493,2018-10-18 11:05:30
340,15493,2018-05-08 15:03:25
339,2856,2018-05-08 14:51:22
339,15493,2018-05-08 14:51:22
594,2856,2018-10-18 11:05:30
594,15493,2018-10-18 11:05:30
340,2856,2018-05-08 15:03:25
340,15493,2018-05-08 15:03:25
1329,15494,2019-09-24 16:11:06
961,15495,2019-09-24 16:19:36
1402,15496,2019-09-24 16:22:41
1403,15497,2019-09-24 16:25:47
2380,15498,2019-09-24 16:29:23
2543,15499,2019-09-24 16:30:58
416,15500,2019-09-24 16:32:08
964,15501,2019-09-24 16:34:08
1329,15502,2019-09-24 16:39:11
961,15502,2019-09-24 16:39:11
1329,15503,2019-09-24 16:51:00
961,15503,2019-09-24 16:51:00
2380,15503,2019-09-24 16:51:00
2544,15503,2019-09-24 16:51:00
1402,15503,2019-09-24 16:51:00
958,15503,2019-09-24 16:51:00
1329,15504,2019-09-24 16:52:46
961,15504,2019-09-24 16:52:46
2380,15504,2019-09-24 16:52:46
416,15504,2019-09-24 16:52:46
1402,15504,2019-09-24 16:52:46
958,15504,2019-09-24 16:52:46
186,15504,2019-09-24 16:52:46
2544,15504,2019-09-24 16:52:46
33,15505,2019-09-24 16:52:15
34,15505,2019-09-24 16:52:15
920,15506,2019-11-04 22:15:16
34,15506,2019-11-04 22:15:16
1404,15507,2019-09-24 16:52:41
1405,15507,2019-09-24 16:52:41
1406,15508,2019-09-24 16:52:57
227,15509,2019-10-25 10:21:15
1847,15510,2019-10-25 10:20:07
1589,15511,2019-10-10 10:53:10
1407,15512,2019-09-24 16:57:08
227,15513,2019-09-24 16:57:35
34,15514,2019-09-24 16:57:57
1408,15515,2019-09-24 16:58:50
1409,15516,2019-09-24 17:00:36
1410,15517,2019-09-24 17:02:27
1881,15518,2019-11-06 10:04:17
1881,15518,2019-11-06 10:04:17
1881,15518,2019-11-06 10:04:17
1881,15518,2019-11-06 10:04:17
1881,3509,2019-11-06 10:04:17
1881,15518,2019-11-06 10:04:17
1411,15519,2019-09-24 17:05:00
1412,15520,2019-09-24 17:05:59
134,15521,2019-09-24 17:06:23
2545,15522,2019-09-24 17:06:44
1237,15523,2019-11-06 11:50:18
1882,15523,2019-11-06 11:50:18
1883,15523,2019-11-06 11:50:18
1413,15524,2019-09-24 17:07:59
2546,15525,2019-09-24 17:08:45
548,15526,2018-09-10 17:22:09
548,15526,2018-09-10 17:22:21
548,15526,2018-09-10 17:22:09
548,15526,2018-09-10 17:22:21
548,3552,2018-09-10 17:22:09
548,15526,2018-09-10 17:22:09
548,3552,2018-09-10 17:22:21
548,15526,2018-09-10 17:22:21
2361,15527,2019-09-24 17:09:30
1414,15528,2019-09-24 17:09:47
2547,15529,2019-09-24 17:10:31
1415,15530,2019-09-24 17:11:05
1416,15531,2019-09-24 17:12:01
2548,15532,2019-09-24 17:12:20
1417,15533,2019-09-24 17:12:35
1895,15534,2019-11-11 11:30:03
288,15535,2018-04-24 16:33:29
288,15535,2018-04-24 16:33:29
288,2717,2018-04-24 16:33:29
288,15535,2018-04-24 16:33:29
2549,15536,2019-09-24 17:13:37
2550,15536,2019-09-24 17:13:37
1418,15537,2019-09-24 17:13:57
361,15538,2019-09-24 17:14:19
1036,15539,2019-09-24 17:14:53
2551,15540,2019-09-24 14:57:34
1386,15542,2019-11-11 11:21:42
1386,15543,2019-09-24 15:18:26
1321,15545,2019-09-24 17:17:29
1419,15546,2019-09-24 17:18:13
1420,15547,2019-09-24 17:18:37
1036,15548,2019-09-24 10:12:34
1321,15549,2019-09-24 10:12:24
66,15550,2019-09-24 10:28:51
66,15551,2019-09-24 10:28:28
66,15552,2019-09-24 10:28:01
66,15553,2019-09-24 10:27:38
631,15554,2019-09-24 10:36:55
631,15555,2019-09-24 10:35:10
1083,15556,2019-09-24 10:35:40
1328,15557,2019-09-24 10:37:40
1329,15557,2019-09-24 10:37:40
1328,15558,2019-09-24 10:38:35
1329,15558,2019-09-24 10:38:35
1328,15559,2019-09-24 10:45:50
631,15560,2019-09-24 10:46:54
180,2092,2018-03-13 09:08:38
181,2092,2018-03-13 09:08:57
184,2094,2018-03-14 13:36:18
184,2094,2018-03-14 13:38:12
175,2017,2018-03-04 17:39:08
175,15423,2018-03-04 17:39:08
176,2046,2018-03-05 12:40:08
176,15427,2018-03-05 12:40:08
176,2046,2018-03-05 14:41:58
176,15427,2018-03-05 14:41:58
1186,2048,2018-03-05 14:42:46
1186,15429,2018-03-05 14:42:46
177,2058,2018-03-06 09:11:19
177,15432,2018-03-06 09:11:19
177,2058,2018-03-06 09:13:05
177,15432,2018-03-06 09:13:05
178,2069,2018-03-07 11:18:19
178,15435,2018-03-07 11:18:19
2211,2069,2018-03-07 11:24:34
2211,15435,2018-03-07 11:24:34
179,2069,2018-03-07 11:26:35
179,15435,2018-03-07 11:26:35
2212,2276,2018-04-01 14:09:12
2212,15442,2018-04-01 14:09:12
196,2276,2018-03-26 22:20:42
196,15442,2018-03-26 22:20:42
197,2276,2018-03-26 22:21:37
197,15442,2018-03-26 22:21:37
198,2276,2018-03-26 22:23:33
198,15442,2018-03-26 22:23:33
199,2276,2018-03-26 22:25:10
199,15442,2018-03-26 22:25:10
215,2276,2018-04-01 14:05:47
215,15442,2018-04-01 14:05:47
847,2276,2019-04-03 16:03:38
847,15442,2019-04-03 16:03:38
191,2140,2018-03-18 16:04:30
191,15444,2018-03-18 16:04:30
191,2140,2018-03-18 16:03:35
191,15444,2018-03-18 16:03:35
191,2140,2018-05-14 10:50:31
191,15444,2018-05-14 10:50:31
139,2172,2018-03-20 15:23:14
139,15447,2018-03-20 15:23:14
127,2293,2018-03-27 16:18:03
127,15452,2018-03-27 16:18:03
205,2293,2018-03-27 16:23:49
205,15452,2018-03-27 16:23:49
127,2293,2018-03-27 16:26:04
127,15452,2018-03-27 16:26:04
206,2304,2018-03-28 11:07:07
207,2304,2018-03-28 11:07:07
206,15454,2018-03-28 11:07:07
207,15454,2018-03-28 11:07:07
126,2308,2019-11-19 18:52:08
126,2308,2019-11-19 18:52:08
126,15456,2019-11-19 18:52:08
126,15456,2019-11-19 18:52:08
208,2367,2018-03-30 10:12:42
208,15461,2018-03-30 10:12:42
207,2367,2018-03-30 10:21:15
206,2367,2018-03-30 10:21:15
207,15461,2018-03-30 10:21:15
206,15461,2018-03-30 10:21:15
209,2367,2018-03-30 10:22:32
209,15461,2018-03-30 10:22:32
221,2419,2018-04-03 17:23:56
221,15468,2018-04-03 17:23:56
222,2419,2018-04-03 17:25:47
222,15468,2018-04-03 17:25:47
223,2419,2018-04-03 17:28:00
223,15468,2018-04-03 17:28:00
252,2428,2018-04-04 14:29:25
252,15471,2018-04-04 14:29:25
252,2428,2019-09-24 11:10:56
252,15471,2019-09-24 11:10:56
1380,2472,2019-09-24 14:23:27
1380,15483,2019-09-24 14:23:27
1387,15834,2019-09-24 15:17:23
341,15835,2019-09-24 15:21:11
341,15836,2018-05-08 16:34:01
342,15836,2018-05-08 16:34:01
341,15836,2018-05-09 17:04:08
341,15836,2018-05-09 17:04:08
341,15836,2018-05-08 16:34:01
342,15836,2018-05-08 16:34:01
341,15836,2018-05-09 17:04:08
341,15836,2018-05-08 16:34:01
342,15836,2018-05-08 16:34:01
341,15836,2018-05-09 17:04:08
341,15836,2018-05-08 16:34:01
342,15836,2018-05-08 16:34:01
341,15836,2018-05-09 17:04:08
341,15836,2018-05-08 16:34:01
342,15836,2018-05-08 16:34:01
341,2849,2018-05-09 17:04:08
341,15489,2018-05-09 17:04:08
341,15836,2018-05-09 17:04:08
341,2849,2018-05-08 16:34:01
342,2849,2018-05-08 16:34:01
341,15489,2018-05-08 16:34:01
342,15489,2018-05-08 16:34:01
341,15836,2018-05-08 16:34:01
342,15836,2018-05-08 16:34:01
746,15837,2019-09-24 15:28:01
1387,15838,2019-09-24 15:33:47
339,15839,2019-09-24 15:40:06
339,15840,2018-05-08 14:51:22
340,15840,2018-05-08 15:03:25
594,15840,2018-10-18 11:05:30
339,15840,2018-05-08 14:51:22
594,15840,2018-10-18 11:05:30
340,15840,2018-05-08 15:03:25
339,15840,2018-05-08 14:51:22
594,15840,2018-10-18 11:05:30
340,15840,2018-05-08 15:03:25
339,15840,2018-05-08 14:51:22
594,15840,2018-10-18 11:05:30
340,15840,2018-05-08 15:03:25
339,15840,2018-05-08 14:51:22
594,15840,2018-10-18 11:05:30
340,15840,2018-05-08 15:03:25
339,2856,2018-05-08 14:51:22
339,15493,2018-05-08 14:51:22
339,15840,2018-05-08 14:51:22
594,2856,2018-10-18 11:05:30
594,15493,2018-10-18 11:05:30
594,15840,2018-10-18 11:05:30
340,2856,2018-05-08 15:03:25
340,15493,2018-05-08 15:03:25
340,15840,2018-05-08 15:03:25
1329,15841,2019-09-24 16:11:06
961,15842,2019-09-24 16:19:36
1881,3509,2019-11-06 10:04:17
1881,15518,2019-11-06 10:04:17
548,3552,2018-09-10 17:22:09
548,15526,2018-09-10 17:22:09
548,3552,2018-09-10 17:22:21
548,15526,2018-09-10 17:22:21
288,2717,2018-04-24 16:33:29
288,15535,2018-04-24 16:33:29
180,2092,2018-03-13 09:08:38
181,2092,2018-03-13 09:08:57
184,2094,2018-03-14 13:36:18
184,2094,2018-03-14 13:38:12
175,2017,2018-03-04 17:38:44
175,15423,2018-03-04 17:38:44
175,2017,2018-03-04 17:39:08
175,15423,2018-03-04 17:39:08
176,2046,2018-03-05 12:40:08
176,15427,2018-03-05 12:40:08
176,2046,2018-03-05 14:41:58
176,15427,2018-03-05 14:41:58
1186,2048,2018-03-05 14:42:46
1186,15429,2018-03-05 14:42:46
177,2058,2018-03-06 09:11:19
177,15432,2018-03-06 09:11:19
177,2058,2018-03-06 09:13:05
177,15432,2018-03-06 09:13:05
178,2069,2018-03-07 11:18:19
178,15435,2018-03-07 11:18:19
2211,2069,2018-03-07 11:24:34
2211,15435,2018-03-07 11:24:34
179,2069,2018-03-07 11:26:35
179,15435,2018-03-07 11:26:35
2212,2276,2018-04-01 14:09:12
2212,15442,2018-04-01 14:09:12
196,2276,2018-03-26 22:20:42
196,15442,2018-03-26 22:20:42
197,2276,2018-03-26 22:21:37
197,15442,2018-03-26 22:21:37
198,2276,2018-03-26 22:23:33
198,15442,2018-03-26 22:23:33
199,2276,2018-03-26 22:25:10
199,15442,2018-03-26 22:25:10
215,2276,2018-04-01 14:05:47
215,15442,2018-04-01 14:05:47
847,2276,2019-04-03 16:03:38
847,15442,2019-04-03 16:03:38
191,2140,2018-03-18 16:04:30
191,15444,2018-03-18 16:04:30
191,2140,2018-03-18 16:03:35
191,15444,2018-03-18 16:03:35
191,2140,2018-05-14 10:50:31
191,15444,2018-05-14 10:50:31
139,2172,2018-03-20 15:23:14
139,15447,2018-03-20 15:23:14
127,2293,2018-03-27 16:18:03
127,15452,2018-03-27 16:18:03
205,2293,2018-03-27 16:23:49
205,15452,2018-03-27 16:23:49
127,2293,2018-03-27 16:26:04
127,15452,2018-03-27 16:26:04
206,2304,2018-03-28 11:07:07
207,2304,2018-03-28 11:07:07
206,15454,2018-03-28 11:07:07
207,15454,2018-03-28 11:07:07
126,2308,2019-11-19 18:52:08
126,2308,2019-11-19 18:52:08
126,15456,2019-11-19 18:52:08
126,15456,2019-11-19 18:52:08
208,2367,2018-03-30 10:12:42
208,15461,2018-03-30 10:12:42
207,2367,2018-03-30 10:21:15
206,2367,2018-03-30 10:21:15
207,15461,2018-03-30 10:21:15
206,15461,2018-03-30 10:21:15
209,2367,2018-03-30 10:22:32
209,15461,2018-03-30 10:22:32
221,2419,2018-04-03 17:23:56
221,15468,2018-04-03 17:23:56
222,2419,2018-04-03 17:25:47
222,15468,2018-04-03 17:25:47
223,2419,2018-04-03 17:28:00
223,15468,2018-04-03 17:28:00
252,2428,2018-04-04 14:29:25
252,15471,2018-04-04 14:29:25
252,2428,2019-09-24 11:10:56
252,15471,2019-09-24 11:10:56
1380,2472,2019-09-24 14:23:27
1380,15483,2019-09-24 14:23:27
341,2849,2018-05-09 17:04:08
341,15489,2018-05-09 17:04:08
341,15836,2018-05-09 17:04:08
341,2849,2018-05-08 16:34:01
342,2849,2018-05-08 16:34:01
341,15489,2018-05-08 16:34:01
342,15489,2018-05-08 16:34:01
341,15836,2018-05-08 16:34:01
342,15836,2018-05-08 16:34:01
339,2856,2018-05-08 14:51:22
339,15493,2018-05-08 14:51:22
339,15840,2018-05-08 14:51:22
594,2856,2018-10-18 11:05:30
594,15493,2018-10-18 11:05:30
594,15840,2018-10-18 11:05:30
340,2856,2018-05-08 15:03:25
340,15493,2018-05-08 15:03:25
340,15840,2018-05-08 15:03:25
1881,3509,2019-11-06 10:04:17
1881,15518,2019-11-06 10:04:17
548,3552,2018-09-10 17:22:09
548,15526,2018-09-10 17:22:09
548,3552,2018-09-10 17:22:21
548,15526,2018-09-10 17:22:21
288,2717,2018-04-24 16:33:29
288,15535,2018-04-24 16:33:29
180,2092,2018-03-13 09:08:38
181,2092,2018-03-13 09:08:57
184,2094,2018-03-14 13:36:18
184,2094,2018-03-14 13:38:12
2171,16476,2019-11-20 17:51:53
60,16477,2019-11-20 17:55:13
2172,16478,2019-11-20 18:05:41
1560,16482,2019-09-23 19:11:50
2174,16484,2019-09-23 19:43:16
2175,16485,2019-09-23 19:18:09
2176,16486,2019-09-23 19:19:29
2186,16492,2019-09-23 18:00:36
2187,16493,2019-09-23 18:01:51
2188,16493,2019-09-23 18:01:51
1844,16494,2019-09-23 18:02:25
1845,16494,2019-09-23 18:02:25
368,16495,2019-09-23 19:55:18
2185,16496,2019-09-23 19:57:34
1860,16497,2019-09-23 19:59:08
1615,16498,2019-09-23 20:00:56
2183,16499,2019-09-23 19:49:25
2184,16500,2019-09-23 19:49:12
1843,16502,2019-09-23 18:03:56
2194,16505,2019-09-23 18:09:11
2195,16506,2019-09-23 18:09:54
1734,16507,2019-09-23 18:06:34
2191,16508,2019-09-23 18:07:18
2192,16509,2019-09-23 18:07:51
2193,16509,2019-09-23 18:07:51
2196,16516,2019-09-23 18:11:18
2197,16517,2019-09-23 18:11:52
2196,16518,2019-09-23 18:12:20
2198,16519,2019-09-23 18:12:58
2199,16519,2019-09-23 18:12:58
2200,16520,2019-09-23 18:13:27
290,16521,2019-09-23 18:14:33
2201,16522,2019-09-23 18:15:05
961,16523,2019-09-23 18:15:32
566,16524,2019-09-23 18:15:52
2196,16525,2019-09-23 18:17:01
2196,16526,2019-09-23 17:48:29
2552,16527,2019-09-23 18:18:02
1127,16527,2019-09-23 18:18:02
2553,16528,2019-09-23 17:55:30
2380,16529,2019-11-22 10:10:03
290,16530,2019-11-22 10:41:32
60,16531,2019-11-22 10:47:11
2196,16532,2019-11-22 10:56:18
2443,16532,2019-11-22 10:56:18
341,16532,2019-11-22 10:56:18
2444,16532,2019-11-22 10:56:18
2446,16533,2019-11-22 11:03:25
549,16534,2019-11-22 11:15:39
955,16534,2019-11-22 11:15:39
549,16535,2019-11-22 15:03:20
2487,16535,2019-11-22 15:03:20
549,16536,2019-11-22 15:07:28
2487,16536,2019-11-22 15:07:28
549,16537,2019-11-22 15:12:15
2487,16537,2019-11-22 15:12:15
2305,16538,2019-09-10 09:36:58
549,16538,2019-09-10 09:36:58
2554,16539,2019-09-10 09:45:11
549,16539,2019-09-10 09:45:11
304,16540,2019-11-21 22:01:57
549,16540,2019-11-21 22:01:57
2169,16541,2018-10-20 22:58:47
2170,16541,2018-10-20 22:58:47
60,16542,2019-11-22 08:23:43
2419,16542,2019-11-22 08:23:43
2555,16543,2018-10-20 23:03:08
60,16544,2019-11-22 08:47:33
330,16544,2019-11-22 08:47:33
2420,16544,2019-11-22 08:47:33
32,16545,2018-09-27 09:21:53
60,16546,2019-11-22 09:00:08
333,16546,2019-11-22 09:00:08
2423,16546,2019-11-22 09:00:08
60,16547,2019-11-22 09:07:54
330,16547,2019-11-22 09:07:54
2424,16547,2019-11-22 09:07:54
60,16548,2019-11-22 09:27:26
330,16548,2019-11-22 09:27:26
2430,16548,2019-11-22 09:27:26
2354,16549,2019-11-20 16:44:20
2355,16549,2019-11-20 16:44:20
60,16550,2019-11-22 09:42:05
2434,16550,2019-11-22 09:42:05
2358,16551,2019-11-20 16:52:46
2359,16551,2019-11-20 16:52:46
2360,16552,2019-11-20 16:55:09
60,16553,2019-11-22 09:46:23
2435,16553,2019-11-22 09:46:23
2361,16554,2019-11-20 17:12:39
2362,16554,2019-11-20 17:12:39
1589,16554,2019-11-20 17:12:39
330,16555,2018-07-27 11:17:28
333,16555,2018-07-27 11:18:13
330,16555,2018-07-27 11:18:39
330,16555,2018-07-27 11:19:04
512,16555,2018-07-27 11:19:04
330,16555,2018-07-27 11:19:21
512,16555,2018-07-27 11:19:21
330,16555,2018-07-27 11:19:32
330,16555,2018-07-27 11:19:32
330,16555,2018-07-27 11:19:21
512,16555,2018-07-27 11:19:21
330,16555,2018-07-27 11:19:04
512,16555,2018-07-27 11:19:04
330,16555,2018-07-27 11:18:39
333,16555,2018-07-27 11:18:13
330,16555,2018-07-27 11:17:28
330,3358,2018-07-27 11:19:32
330,16555,2018-07-27 11:19:32
2171,16556,2019-11-20 17:51:53
330,3358,2018-07-27 11:19:21
60,16557,2019-11-20 17:55:13
512,3358,2018-07-27 11:19:21
330,16555,2018-07-27 11:19:21
512,16555,2018-07-27 11:19:21
2172,16558,2019-11-20 18:05:41
330,3358,2018-07-27 11:19:04
512,3358,2018-07-27 11:19:04
330,16555,2018-07-27 11:19:04
512,16555,2018-07-27 11:19:04
330,3358,2018-07-27 11:18:39
330,16555,2018-07-27 11:18:39
333,3358,2018-07-27 11:18:13
333,16555,2018-07-27 11:18:13
1563,16559,2019-09-23 19:01:22
330,3358,2018-07-27 11:17:28
330,16555,2018-07-27 11:17:28
1558,16560,2019-09-23 19:00:56
1559,16561,2019-09-23 19:04:55
1560,16562,2019-09-23 19:11:50
2173,16565,2019-10-08 08:59:20
2174,16566,2019-09-23 19:43:16
2175,16567,2019-09-23 19:18:09
2176,16568,2019-09-23 19:19:29
2556,16570,2018-07-29 09:31:47
2557,16570,2018-07-29 09:31:47
2558,16575,2019-02-25 21:19:20
2559,16575,2019-02-25 21:19:20
2560,16577,2019-09-16 15:49:32
2561,16577,2019-09-16 15:49:32
2562,16578,2018-07-29 09:35:05
2563,16578,2018-07-29 09:35:05
2564,16579,2019-11-22 11:57:17
2186,16580,2019-09-23 18:00:36
2187,16581,2019-09-23 18:01:51
2188,16581,2019-09-23 18:01:51
2565,16582,2019-11-22 13:57:25
1844,16583,2019-09-23 18:02:25
1845,16583,2019-09-23 18:02:25
2566,16584,2019-11-22 14:09:11
2567,16585,2019-11-22 14:21:25
2216,16586,2018-08-07 18:30:30
2216,16586,2019-11-22 14:32:05
2216,16586,2019-11-22 14:32:05
368,16587,2019-09-23 19:55:18
2185,16588,2019-09-23 19:57:34
2216,3425,2019-11-22 14:32:05
2216,3425,2019-11-22 14:32:05
2216,16586,2019-11-22 14:32:05
2216,16586,2019-11-22 14:32:05
2157,16591,2019-09-25 13:25:23
2183,16592,2019-09-23 19:49:25
2274,16593,2019-09-23 14:42:41
2568,16596,2019-10-24 10:11:49
2569,16597,2019-09-25 13:43:52
1843,16598,2019-09-23 18:03:56
2161,16599,2019-09-25 13:45:57
2570,16602,2019-09-23 15:34:08
2571,16602,2019-09-23 15:34:08
1313,16603,2019-09-23 15:33:17
1314,16603,2019-09-23 15:33:17
2572,16604,2019-09-23 15:32:35
2573,16604,2019-09-23 15:32:35
2194,16605,2019-09-23 18:09:11
2574,16606,2019-09-23 15:29:17
2575,16608,2019-09-23 15:31:43
1734,16609,2019-09-23 18:06:34
1316,16610,2019-09-23 16:15:32
2576,16611,2019-09-23 16:15:43
2191,16612,2019-09-23 18:07:18
1317,16613,2019-09-23 16:15:59
2192,16614,2019-09-23 18:07:51
2193,16614,2019-09-23 18:07:51
2577,16615,2019-09-23 16:57:04
697,16616,2018-08-03 22:15:11
1319,16617,2019-09-23 16:47:35
698,16616,2018-08-03 22:15:11
2578,16618,2019-09-23 16:47:46
699,16619,2018-09-27 09:11:54
700,16619,2018-09-27 09:11:54
699,16621,2018-10-28 08:05:27
2579,16621,2018-10-28 08:05:27
2362,16622,2018-11-29 17:47:54
2580,16623,2018-08-10 15:54:32
2581,16623,2018-08-10 15:54:32
1553,16629,2019-11-21 14:06:47
60,16629,2019-11-21 14:06:47
2157,16629,2019-11-21 14:06:47
290,16630,2019-09-23 18:14:33
1553,16631,2019-09-29 15:14:50
2274,16631,2019-09-29 15:14:50
2201,16632,2019-09-23 18:15:05
549,16631,2019-09-29 15:14:50
